trip_id,gender,starttime,stoptime,tripduration,temperature,events,from_station_id,dpcapacity_start,to_station_id,dpcapacity_end
2343084,Male,2014-06-30 05:41:00,2014-06-30 05:56:00,14.366666666666667,73.0,cloudy,229,19.0,34,15.0
2343083,Male,2014-06-30 05:40:00,2014-06-30 05:49:00,9.433333333333334,73.0,cloudy,333,15.0,160,15.0
2343082,Male,2014-06-30 05:39:00,2014-06-30 05:47:00,7.9833333333333325,73.0,cloudy,284,23.0,77,23.0
2343080,Male,2014-06-30 05:39:00,2014-06-30 05:44:00,5.233333333333333,73.0,cloudy,192,39.0,112,15.0
2343079,Female,2014-06-30 05:37:00,2014-06-30 05:48:00,10.75,73.0,cloudy,192,39.0,195,31.0
2343078,Female,2014-06-30 05:37:00,2014-06-30 05:42:00,5.283333333333333,73.0,cloudy,117,23.0,334,19.0
2343077,Male,2014-06-30 05:36:00,2014-06-30 05:59:00,23.83333333333333,73.0,cloudy,349,15.0,287,27.0
2343076,Male,2014-06-30 05:35:00,2014-06-30 05:47:00,11.816666666666665,73.0,cloudy,192,39.0,195,31.0
2343075,Male,2014-06-30 05:35:00,2014-06-30 05:50:00,14.95,73.0,cloudy,87,19.0,48,27.0
2343074,Male,2014-06-30 05:35:00,2014-06-30 05:41:00,5.9833333333333325,73.0,cloudy,332,15.0,327,19.0
2343072,Male,2014-06-30 05:35:00,2014-06-30 05:43:00,7.9,73.0,cloudy,255,31.0,341,19.0
2343070,Male,2014-06-30 05:33:00,2014-06-30 05:49:00,15.75,73.0,cloudy,276,11.0,92,19.0
2343069,Male,2014-06-30 05:33:00,2014-06-30 05:38:00,4.466666666666667,73.0,cloudy,15,15.0,205,15.0
2343068,Male,2014-06-30 05:32:00,2014-06-30 06:02:00,29.6,73.0,cloudy,251,15.0,173,15.0
2343066,Male,2014-06-30 05:29:00,2014-06-30 05:40:00,11.283333333333333,73.0,cloudy,344,15.0,230,19.0
2343065,Male,2014-06-30 05:27:00,2014-06-30 05:42:00,15.183333333333335,73.0,cloudy,306,15.0,344,15.0
2343064,Female,2014-06-30 05:27:00,2014-06-30 05:49:00,22.08333333333333,73.0,cloudy,334,19.0,31,23.0
2343063,Male,2014-06-30 05:25:00,2014-06-30 05:28:00,2.7666666666666666,73.0,cloudy,75,23.0,36,31.0
2343062,Male,2014-06-30 05:25:00,2014-06-30 05:29:00,3.85,73.0,cloudy,223,15.0,67,15.0
2343060,Male,2014-06-30 05:24:00,2014-06-30 05:32:00,7.85,73.0,cloudy,283,23.0,264,19.0
2343059,Male,2014-06-30 05:24:00,2014-06-30 05:32:00,8.516666666666667,73.0,cloudy,16,11.0,214,15.0
2343057,Male,2014-06-30 05:21:00,2014-06-30 05:43:00,21.9,73.0,cloudy,220,19.0,77,23.0
2343056,Male,2014-06-30 05:19:00,2014-06-30 05:22:00,2.05,73.0,cloudy,130,15.0,17,15.0
2343055,Male,2014-06-30 05:18:00,2014-06-30 05:30:00,12.35,73.0,cloudy,283,23.0,173,15.0
2343054,Male,2014-06-30 05:17:00,2014-06-30 05:23:00,5.716666666666668,73.0,cloudy,318,15.0,229,19.0
2343053,Female,2014-06-30 05:06:00,2014-06-30 05:11:00,4.766666666666667,73.0,cloudy,110,23.0,196,19.0
2343051,Male,2014-06-30 04:58:00,2014-06-30 05:01:00,3.533333333333333,72.0,tstorms,67,15.0,223,15.0
2343049,Male,2014-06-30 04:47:00,2014-06-30 04:59:00,11.633333333333333,72.0,tstorms,24,15.0,73,19.0
2343048,Male,2014-06-30 04:44:00,2014-06-30 04:47:00,2.6333333333333333,72.0,tstorms,306,15.0,240,23.0
2343047,Male,2014-06-30 04:43:00,2014-06-30 04:50:00,6.4833333333333325,72.0,tstorms,80,19.0,191,23.0
2343046,Male,2014-06-30 04:20:00,2014-06-30 04:28:00,8.183333333333334,72.0,tstorms,231,15.0,299,15.0
2343033,Male,2014-06-30 03:10:00,2014-06-30 03:15:00,5.616666666666666,75.0,tstorms,238,15.0,231,15.0
2343032,Male,2014-06-30 03:07:00,2014-06-30 03:12:00,4.983333333333333,75.0,tstorms,51,31.0,195,31.0
2343029,Male,2014-06-30 03:02:00,2014-06-30 03:21:00,18.233333333333334,75.0,tstorms,69,19.0,144,15.0
2343022,Male,2014-06-30 02:49:00,2014-06-30 02:56:00,6.4833333333333325,75.9,tstorms,325,15.0,344,15.0
2343021,Male,2014-06-30 02:48:00,2014-06-30 02:54:00,6.366666666666666,75.9,tstorms,117,23.0,230,19.0
2342995,Female,2014-06-30 02:04:00,2014-06-30 02:11:00,7.283333333333332,75.9,tstorms,279,15.0,207,15.0
2342983,Male,2014-06-30 02:00:00,2014-06-30 02:03:00,2.45,75.9,tstorms,134,19.0,21,15.0
2342961,Male,2014-06-30 01:40:00,2014-06-30 01:45:00,5.066666666666666,77.0,tstorms,344,15.0,325,15.0
2342959,Male,2014-06-30 01:39:00,2014-06-30 01:45:00,5.833333333333332,77.0,tstorms,224,19.0,141,23.0
2342946,Male,2014-06-30 01:32:00,2014-06-30 01:40:00,8.05,77.0,tstorms,166,15.0,310,11.0
2342934,Male,2014-06-30 01:22:00,2014-06-30 01:28:00,5.716666666666668,77.0,tstorms,239,15.0,344,15.0
2342932,Female,2014-06-30 01:18:00,2014-06-30 01:51:00,32.85,77.0,tstorms,311,15.0,216,15.0
2342929,Female,2014-06-30 01:16:00,2014-06-30 01:29:00,13.7,77.0,tstorms,109,19.0,14,15.0
2342928,Male,2014-06-30 01:10:00,2014-06-30 01:21:00,10.666666666666666,77.0,tstorms,48,27.0,48,27.0
2342921,Male,2014-06-30 01:11:00,2014-06-30 01:17:00,6.133333333333334,77.0,tstorms,114,27.0,115,23.0
2342918,Male,2014-06-30 01:08:00,2014-06-30 01:10:00,2.2,77.0,tstorms,304,15.0,114,27.0
2342917,Male,2014-06-30 01:06:00,2014-06-30 01:11:00,5.216666666666667,77.0,tstorms,282,15.0,202,15.0
2342909,Male,2014-06-30 00:54:00,2014-06-30 01:07:00,12.25,78.1,cloudy,115,23.0,304,15.0
2342906,Male,2014-06-30 00:51:00,2014-06-30 01:00:00,9.05,78.1,cloudy,239,15.0,242,15.0
2342904,Male,2014-06-30 00:50:00,2014-06-30 01:00:00,9.583333333333334,78.1,cloudy,256,15.0,256,15.0
2342902,Female,2014-06-30 00:49:00,2014-06-30 01:02:00,13.716666666666667,78.1,cloudy,115,23.0,166,15.0
2342900,Male,2014-06-30 00:48:00,2014-06-30 00:52:00,4.9,78.1,cloudy,306,15.0,254,15.0
2342897,Male,2014-06-30 00:43:00,2014-06-30 00:51:00,8.566666666666666,78.1,cloudy,299,15.0,254,15.0
2342894,Female,2014-06-30 00:40:00,2014-06-30 00:52:00,11.233333333333333,78.1,cloudy,328,15.0,247,15.0
2342892,Male,2014-06-30 00:40:00,2014-06-30 00:44:00,4.3,78.1,cloudy,73,19.0,283,23.0
2342888,Male,2014-06-30 00:38:00,2014-06-30 00:54:00,15.716666666666667,78.1,cloudy,100,23.0,282,15.0
2342887,Male,2014-06-30 00:38:00,2014-06-30 00:43:00,5.616666666666666,78.1,cloudy,226,15.0,300,15.0
2342886,Female,2014-06-30 00:36:00,2014-06-30 01:02:00,25.45,78.1,cloudy,123,15.0,316,19.0
2342869,Female,2014-06-30 00:32:00,2014-06-30 01:15:00,43.28333333333333,78.1,cloudy,115,23.0,109,19.0
2342868,Male,2014-06-30 00:31:00,2014-06-30 00:36:00,4.8,78.1,cloudy,304,15.0,306,15.0
2342867,Male,2014-06-30 00:30:00,2014-06-30 00:38:00,8.283333333333333,78.1,cloudy,124,15.0,14,15.0
2342861,Male,2014-06-30 00:27:00,2014-06-30 00:42:00,14.783333333333333,78.1,cloudy,25,23.0,94,19.0
2342858,Female,2014-06-30 00:26:00,2014-06-30 00:48:00,21.75,78.1,cloudy,114,27.0,115,23.0
2342855,Female,2014-06-30 00:26:00,2014-06-30 00:47:00,21.63333333333333,78.1,cloudy,257,15.0,260,19.0
2342850,Male,2014-06-30 00:22:00,2014-06-30 00:27:00,4.716666666666667,78.1,cloudy,131,15.0,347,15.0
2342847,Male,2014-06-30 00:21:00,2014-06-30 00:27:00,5.7333333333333325,78.1,cloudy,131,15.0,257,15.0
2342840,Male,2014-06-30 00:14:00,2014-06-30 00:25:00,10.816666666666665,78.1,cloudy,304,15.0,226,15.0
2342837,Male,2014-06-30 00:14:00,2014-06-30 00:38:00,24.516666666666666,78.1,cloudy,303,15.0,256,15.0
2342836,Male,2014-06-30 00:10:00,2014-06-30 00:22:00,11.816666666666665,78.1,cloudy,295,15.0,239,15.0
2342835,Female,2014-06-30 00:13:00,2014-06-30 00:19:00,6.7,78.1,cloudy,199,15.0,51,31.0
2342829,Male,2014-06-30 00:07:00,2014-06-30 00:12:00,5.333333333333333,78.1,cloudy,76,39.0,264,19.0
2342828,Female,2014-06-30 00:08:00,2014-06-30 00:19:00,11.883333333333333,78.1,cloudy,35,39.0,33,27.0
2342827,Male,2014-06-30 00:07:00,2014-06-30 00:23:00,16.0,78.1,cloudy,198,19.0,15,15.0
2342825,Female,2014-06-30 00:07:00,2014-06-30 00:23:00,16.183333333333334,78.1,cloudy,198,19.0,15,15.0
2342809,Male,2014-06-30 00:00:00,2014-06-30 00:10:00,10.066666666666666,78.1,cloudy,109,19.0,129,15.0
2342806,Male,2014-06-29 23:59:00,2014-06-30 00:18:00,19.35,78.1,cloudy,289,19.0,93,15.0
2342802,Male,2014-06-29 23:58:00,2014-06-30 00:04:00,6.0,78.1,cloudy,174,23.0,50,27.0
2342801,Male,2014-06-29 23:57:00,2014-06-30 00:07:00,9.9,78.1,cloudy,115,23.0,292,11.0
2342800,Male,2014-06-29 23:56:00,2014-06-30 00:18:00,21.3,78.1,cloudy,199,15.0,329,15.0
2342799,Female,2014-06-29 23:56:00,2014-06-30 00:10:00,13.516666666666667,78.1,cloudy,26,31.0,48,27.0
2342798,Male,2014-06-29 23:56:00,2014-06-30 00:01:00,5.316666666666666,78.1,cloudy,94,19.0,291,19.0
2342797,Female,2014-06-29 23:56:00,2014-06-30 00:03:00,6.883333333333334,78.1,cloudy,200,11.0,336,15.0
2342796,Male,2014-06-29 23:56:00,2014-06-30 00:02:00,6.5166666666666675,78.1,cloudy,200,11.0,336,15.0
2342789,Male,2014-06-29 23:54:00,2014-06-29 23:57:00,2.4166666666666665,78.1,cloudy,240,23.0,254,15.0
2342788,Male,2014-06-29 23:53:00,2014-06-30 00:06:00,12.8,78.1,cloudy,67,15.0,117,23.0
2342786,Male,2014-06-29 23:52:00,2014-06-30 00:14:00,22.18333333333333,78.1,cloudy,176,19.0,231,15.0
2342783,Male,2014-06-29 23:52:00,2014-06-30 00:14:00,22.55,78.1,cloudy,225,15.0,134,19.0
2342781,Male,2014-06-29 23:52:00,2014-06-30 00:01:00,9.9,78.1,cloudy,117,23.0,230,19.0
2342777,Male,2014-06-29 23:51:00,2014-06-30 00:01:00,9.483333333333333,78.1,cloudy,174,23.0,346,15.0
2342767,Male,2014-06-29 23:50:00,2014-06-30 00:03:00,12.433333333333335,78.1,cloudy,23,15.0,61,15.0
2342766,Male,2014-06-29 23:50:00,2014-06-30 00:07:00,16.4,78.1,cloudy,150,11.0,76,39.0
2342764,Male,2014-06-29 23:50:00,2014-06-30 00:13:00,23.48333333333333,78.1,cloudy,244,19.0,303,15.0
2342763,Male,2014-06-29 23:49:00,2014-06-29 23:58:00,8.333333333333334,78.1,cloudy,52,31.0,31,23.0
2342751,Female,2014-06-29 23:48:00,2014-06-29 23:59:00,11.416666666666664,78.1,cloudy,233,15.0,92,19.0
2342748,Male,2014-06-29 23:46:00,2014-06-29 23:50:00,3.566666666666667,78.1,cloudy,56,19.0,74,23.0
2342743,Male,2014-06-29 23:44:00,2014-06-30 00:05:00,20.83333333333333,78.1,cloudy,113,15.0,231,15.0
2342736,Male,2014-06-29 23:42:00,2014-06-29 23:47:00,4.866666666666666,78.1,cloudy,227,15.0,165,19.0
2342731,Male,2014-06-29 23:40:00,2014-06-29 23:43:00,2.7,78.1,cloudy,109,19.0,109,19.0
2342729,Male,2014-06-29 23:37:00,2014-06-29 23:47:00,9.433333333333334,78.1,cloudy,211,19.0,99,19.0
2342721,Male,2014-06-29 23:35:00,2014-06-29 23:39:00,3.683333333333333,78.1,cloudy,174,23.0,164,23.0
2342718,Male,2014-06-29 23:32:00,2014-06-29 23:40:00,8.016666666666667,78.1,cloudy,199,15.0,197,19.0
2342717,Male,2014-06-29 23:32:00,2014-06-29 23:39:00,7.183333333333334,78.1,cloudy,165,19.0,299,15.0
2342714,Male,2014-06-29 23:30:00,2014-06-29 23:56:00,25.93333333333333,78.1,cloudy,115,23.0,106,27.0
2342712,Female,2014-06-29 23:30:00,2014-06-29 23:56:00,26.55,78.1,cloudy,115,23.0,106,27.0
2342709,Male,2014-06-29 23:29:00,2014-06-29 23:52:00,23.216666666666665,78.1,cloudy,26,31.0,22,15.0
2342708,Female,2014-06-29 23:27:00,2014-06-29 23:30:00,2.5,78.1,cloudy,242,15.0,344,15.0
2342707,Male,2014-06-29 23:27:00,2014-06-29 23:46:00,18.58333333333333,78.1,cloudy,47,19.0,174,23.0
2342704,Male,2014-06-29 23:27:00,2014-06-29 23:38:00,11.4,78.1,cloudy,49,27.0,109,19.0
2342703,Male,2014-06-29 23:27:00,2014-06-29 23:30:00,3.716666666666667,78.1,cloudy,242,15.0,344,15.0
2342699,Male,2014-06-29 23:26:00,2014-06-29 23:38:00,11.166666666666664,78.1,cloudy,173,15.0,56,19.0
2342697,Male,2014-06-29 23:26:00,2014-06-29 23:49:00,23.28333333333333,78.1,cloudy,248,15.0,150,11.0
2342695,Male,2014-06-29 23:25:00,2014-06-29 23:29:00,4.083333333333333,78.1,cloudy,36,31.0,174,23.0
2342690,Male,2014-06-29 23:24:00,2014-06-29 23:38:00,14.016666666666667,78.1,cloudy,199,15.0,273,15.0
2342688,Male,2014-06-29 23:24:00,2014-06-29 23:31:00,7.35,78.1,cloudy,29,15.0,56,19.0
2342686,Male,2014-06-29 23:24:00,2014-06-29 23:30:00,6.6,78.1,cloudy,93,15.0,289,19.0
2342680,Male,2014-06-29 23:22:00,2014-06-29 23:28:00,5.416666666666668,78.1,cloudy,350,15.0,214,15.0
2342678,Male,2014-06-29 23:22:00,2014-06-29 23:40:00,18.116666666666667,78.1,cloudy,344,15.0,240,23.0
2342676,Female,2014-06-29 23:20:00,2014-06-29 23:38:00,17.983333333333334,78.1,cloudy,110,23.0,27,19.0
2342674,Male,2014-06-29 23:22:00,2014-06-29 23:31:00,9.483333333333333,78.1,cloudy,190,15.0,227,15.0
2342671,Male,2014-06-29 23:20:00,2014-06-29 23:30:00,10.45,78.1,cloudy,76,39.0,110,23.0
2342666,Male,2014-06-29 23:20:00,2014-06-29 23:38:00,18.233333333333334,78.1,cloudy,110,23.0,27,19.0
2342665,Male,2014-06-29 23:19:00,2014-06-29 23:30:00,11.216666666666667,78.1,cloudy,76,39.0,110,23.0
2342662,Male,2014-06-29 23:19:00,2014-06-29 23:24:00,5.583333333333332,78.1,cloudy,206,15.0,339,11.0
2342655,Male,2014-06-29 23:18:00,2014-06-29 23:26:00,8.0,78.1,cloudy,86,15.0,128,15.0
2342650,Female,2014-06-29 23:18:00,2014-06-29 23:29:00,11.816666666666665,78.1,cloudy,287,27.0,176,19.0
2342632,Female,2014-06-29 23:16:00,2014-06-29 23:35:00,18.916666666666668,78.1,cloudy,123,15.0,86,15.0
2342626,Male,2014-06-29 23:16:00,2014-06-29 23:32:00,16.316666666666666,78.1,cloudy,302,19.0,231,15.0
2342625,Female,2014-06-29 23:15:00,2014-06-29 23:34:00,18.85,78.1,cloudy,112,15.0,144,15.0
2342624,Male,2014-06-29 23:15:00,2014-06-29 23:34:00,18.78333333333333,78.1,cloudy,112,15.0,144,15.0
2342619,Male,2014-06-29 23:14:00,2014-06-29 23:20:00,6.1,78.1,cloudy,306,15.0,165,19.0
2342618,Female,2014-06-29 23:14:00,2014-06-29 23:20:00,6.283333333333332,78.1,cloudy,306,15.0,165,19.0
2342617,Male,2014-06-29 23:14:00,2014-06-29 23:20:00,6.083333333333332,78.1,cloudy,298,15.0,242,15.0
2342615,Male,2014-06-29 23:14:00,2014-06-29 23:34:00,20.933333333333334,78.1,cloudy,197,19.0,255,31.0
2342611,Male,2014-06-29 23:13:00,2014-06-29 23:18:00,4.216666666666667,78.1,cloudy,347,15.0,230,19.0
2342601,Male,2014-06-29 23:12:00,2014-06-29 23:23:00,10.633333333333333,78.1,cloudy,117,23.0,231,15.0
2342600,Female,2014-06-29 23:12:00,2014-06-29 23:29:00,16.95,78.1,cloudy,110,23.0,59,19.0
2342579,Male,2014-06-29 23:08:00,2014-06-29 23:14:00,6.366666666666666,78.1,cloudy,240,23.0,231,15.0
2342574,Male,2014-06-29 23:06:00,2014-06-29 23:18:00,11.6,78.1,cloudy,140,19.0,66,19.0
2342566,Male,2014-06-29 23:05:00,2014-06-29 23:08:00,2.6,78.1,cloudy,168,19.0,59,19.0
2342560,Male,2014-06-29 23:05:00,2014-06-29 23:09:00,4.116666666666666,78.1,cloudy,337,19.0,173,15.0
2342559,Male,2014-06-29 23:05:00,2014-06-29 23:12:00,7.383333333333334,78.1,cloudy,67,15.0,220,19.0
2342548,Male,2014-06-29 23:01:00,2014-06-29 23:07:00,6.033333333333332,78.1,cloudy,340,15.0,190,15.0
2342547,Male,2014-06-29 23:01:00,2014-06-29 23:18:00,17.75,78.1,cloudy,150,11.0,76,39.0
2342543,Male,2014-06-29 23:00:00,2014-06-29 23:03:00,3.4833333333333334,78.1,cloudy,291,19.0,118,19.0
2342541,Male,2014-06-29 23:00:00,2014-06-29 23:19:00,19.383333333333333,78.1,cloudy,150,11.0,76,39.0
2342536,Female,2014-06-29 22:58:00,2014-06-29 23:11:00,12.7,78.1,cloudy,333,15.0,259,15.0
2342534,Male,2014-06-29 22:58:00,2014-06-29 23:03:00,4.45,78.1,cloudy,287,27.0,56,19.0
2342530,Female,2014-06-29 22:58:00,2014-06-29 23:04:00,6.666666666666668,78.1,cloudy,127,15.0,220,19.0
2342527,Male,2014-06-29 22:57:00,2014-06-29 23:04:00,6.65,78.1,cloudy,127,15.0,220,19.0
2342526,Male,2014-06-29 22:58:00,2014-06-29 23:06:00,8.9,78.1,cloudy,154,15.0,308,11.0
2342523,Male,2014-06-29 22:57:00,2014-06-29 23:02:00,4.533333333333333,78.1,cloudy,257,15.0,298,15.0
2342511,Male,2014-06-29 22:54:00,2014-06-29 23:08:00,13.716666666666667,78.1,cloudy,260,19.0,228,11.0
2342510,Male,2014-06-29 22:54:00,2014-06-29 23:07:00,12.75,78.1,cloudy,93,15.0,228,11.0
2342509,Male,2014-06-29 22:54:00,2014-06-29 23:00:00,5.85,78.1,cloudy,59,19.0,338,15.0
2342507,Male,2014-06-29 22:53:00,2014-06-29 23:00:00,6.116666666666666,78.1,cloudy,195,31.0,51,31.0
2342498,Male,2014-06-29 22:52:00,2014-06-29 22:55:00,3.083333333333333,78.1,cloudy,339,11.0,280,11.0
2342491,Male,2014-06-29 22:51:00,2014-06-29 23:07:00,16.2,78.1,cloudy,130,15.0,337,19.0
2342486,Male,2014-06-29 22:50:00,2014-06-29 23:02:00,12.75,78.1,cloudy,114,27.0,220,19.0
2342484,Female,2014-06-29 22:49:00,2014-06-29 22:58:00,9.216666666666667,78.1,cloudy,275,15.0,205,15.0
2342483,Male,2014-06-29 22:49:00,2014-06-29 22:57:00,7.75,78.1,cloudy,299,15.0,117,23.0
2342482,Male,2014-06-29 22:49:00,2014-06-29 22:51:00,2.183333333333333,78.1,cloudy,240,23.0,306,15.0
2342477,Male,2014-06-29 22:47:00,2014-06-29 22:57:00,9.633333333333333,78.1,cloudy,257,15.0,226,15.0
2342465,Female,2014-06-29 22:45:00,2014-06-29 22:53:00,7.716666666666668,78.1,cloudy,165,19.0,234,19.0
2342456,Female,2014-06-29 22:44:00,2014-06-29 23:16:00,32.75,78.1,cloudy,260,19.0,92,19.0
2342439,Male,2014-06-29 22:42:00,2014-06-29 22:45:00,3.4166666666666665,78.1,cloudy,321,19.0,59,19.0
2342438,Female,2014-06-29 22:42:00,2014-06-29 23:05:00,23.05,78.1,cloudy,224,19.0,84,19.0
2342434,Male,2014-06-29 22:41:00,2014-06-29 22:45:00,3.4833333333333334,78.1,cloudy,67,15.0,87,19.0
2342433,Female,2014-06-29 22:41:00,2014-06-29 22:45:00,3.466666666666667,78.1,cloudy,67,15.0,87,19.0
2342430,Female,2014-06-29 22:41:00,2014-06-29 22:57:00,15.75,78.1,cloudy,69,19.0,67,15.0
2342428,Male,2014-06-29 22:40:00,2014-06-29 22:57:00,16.566666666666666,78.1,cloudy,69,19.0,67,15.0
2342426,Male,2014-06-29 22:40:00,2014-06-29 23:05:00,25.016666666666666,78.1,cloudy,128,15.0,260,19.0
2342421,Male,2014-06-29 22:39:00,2014-06-29 23:03:00,23.98333333333333,78.1,cloudy,313,19.0,211,19.0
2342420,Male,2014-06-29 22:39:00,2014-06-29 22:51:00,11.933333333333335,78.1,cloudy,24,15.0,134,19.0
2342416,Male,2014-06-29 22:38:00,2014-06-29 22:43:00,5.333333333333333,78.1,cloudy,206,15.0,339,11.0
2342412,Female,2014-06-29 22:38:00,2014-06-29 22:50:00,12.216666666666667,78.1,cloudy,337,19.0,175,19.0
2342402,Male,2014-06-29 22:36:00,2014-06-29 22:44:00,7.366666666666666,78.1,cloudy,69,19.0,128,15.0
2342399,Male,2014-06-29 22:36:00,2014-06-29 22:40:00,3.9166666666666665,78.1,cloudy,213,15.0,116,15.0
2342392,Male,2014-06-29 22:35:00,2014-06-29 22:56:00,21.366666666666667,78.1,cloudy,123,15.0,301,19.0
2342388,Male,2014-06-29 22:34:00,2014-06-29 22:42:00,7.7,78.1,cloudy,85,23.0,337,19.0
2342385,Male,2014-06-29 22:34:00,2014-06-29 22:47:00,12.633333333333333,78.1,cloudy,349,15.0,126,15.0
2342384,Male,2014-06-29 22:34:00,2014-06-29 22:46:00,11.583333333333336,78.1,cloudy,53,19.0,5,19.0
2342374,Male,2014-06-29 22:33:00,2014-06-29 22:59:00,25.95,78.1,cloudy,322,15.0,150,11.0
2342373,Male,2014-06-29 22:33:00,2014-06-29 23:00:00,26.05,78.1,cloudy,322,15.0,150,11.0
2342371,Male,2014-06-29 22:33:00,2014-06-29 22:55:00,21.58333333333333,78.1,cloudy,99,19.0,94,19.0
2342369,Male,2014-06-29 22:33:00,2014-06-29 22:55:00,21.78333333333333,78.1,cloudy,99,19.0,94,19.0
2342357,Male,2014-06-29 22:32:00,2014-06-29 22:46:00,14.333333333333336,78.1,cloudy,225,15.0,176,19.0
2342356,Male,2014-06-29 22:32:00,2014-06-29 22:42:00,10.0,78.1,cloudy,234,19.0,245,15.0
2342355,Male,2014-06-29 22:32:00,2014-06-29 22:42:00,9.933333333333334,78.1,cloudy,5,19.0,195,31.0
2342346,Male,2014-06-29 22:30:00,2014-06-29 22:37:00,6.45,78.1,cloudy,188,15.0,153,19.0
2342339,Male,2014-06-29 22:29:00,2014-06-29 22:43:00,13.6,78.1,cloudy,299,15.0,245,15.0
2342336,Male,2014-06-29 22:28:00,2014-06-29 22:38:00,9.45,78.1,cloudy,154,15.0,246,11.0
2342335,Female,2014-06-29 22:28:00,2014-06-29 22:32:00,3.816666666666667,78.1,cloudy,56,19.0,66,19.0
2342334,Male,2014-06-29 22:28:00,2014-06-29 22:32:00,3.4166666666666665,78.1,cloudy,56,19.0,66,19.0
2342325,Male,2014-06-29 22:27:00,2014-06-29 22:38:00,11.25,78.1,cloudy,153,19.0,93,15.0
2342324,Male,2014-06-29 22:26:00,2014-06-29 22:38:00,11.233333333333333,78.1,cloudy,120,15.0,280,11.0
2342323,Female,2014-06-29 22:25:00,2014-06-29 22:40:00,14.966666666666667,78.1,cloudy,285,15.0,86,15.0
2342320,Male,2014-06-29 22:25:00,2014-06-29 22:37:00,11.75,78.1,cloudy,264,19.0,192,39.0
2342317,Female,2014-06-29 22:25:00,2014-06-29 22:33:00,7.8,78.1,cloudy,59,19.0,338,15.0
2342316,Male,2014-06-29 22:25:00,2014-06-29 22:33:00,8.266666666666667,78.1,cloudy,49,27.0,59,19.0
2342312,Male,2014-06-29 22:24:00,2014-06-29 22:34:00,10.183333333333334,78.1,cloudy,223,15.0,118,19.0
2342303,Male,2014-06-29 22:23:00,2014-06-29 22:50:00,27.016666666666666,78.1,cloudy,85,23.0,157,15.0
2342302,Male,2014-06-29 22:23:00,2014-06-29 22:31:00,8.133333333333333,78.1,cloudy,325,15.0,234,19.0
2342298,Male,2014-06-29 22:23:00,2014-06-29 22:31:00,8.466666666666667,78.1,cloudy,176,19.0,111,19.0
2342297,Female,2014-06-29 22:23:00,2014-06-29 22:29:00,6.2333333333333325,78.1,cloudy,115,23.0,152,15.0
2342296,Male,2014-06-29 22:22:00,2014-06-29 22:37:00,14.05,78.1,cloudy,141,23.0,156,15.0
2342292,Female,2014-06-29 22:22:00,2014-06-29 22:47:00,25.7,78.1,cloudy,93,15.0,110,23.0
2342287,Male,2014-06-29 22:21:00,2014-06-29 22:47:00,25.73333333333333,78.1,cloudy,93,15.0,110,23.0
2342286,Male,2014-06-29 22:21:00,2014-06-29 22:30:00,9.183333333333334,78.1,cloudy,230,19.0,299,15.0
2342273,Female,2014-06-29 22:20:00,2014-06-29 22:32:00,12.166666666666664,78.1,cloudy,220,19.0,94,19.0
2342272,Male,2014-06-29 22:20:00,2014-06-29 22:32:00,12.516666666666667,78.1,cloudy,220,19.0,94,19.0
2342265,Male,2014-06-29 22:18:00,2014-06-29 22:34:00,15.683333333333335,78.1,cloudy,127,15.0,53,19.0
2342264,Male,2014-06-29 22:18:00,2014-06-29 22:24:00,6.033333333333332,78.1,cloudy,320,15.0,19,15.0
2342259,Male,2014-06-29 22:17:00,2014-06-29 22:32:00,14.116666666666667,78.1,cloudy,45,15.0,110,23.0
2342254,Female,2014-06-29 22:17:00,2014-06-29 22:32:00,15.116666666666667,78.1,cloudy,253,15.0,239,15.0
2342252,Female,2014-06-29 22:17:00,2014-06-29 22:22:00,5.883333333333334,78.1,cloudy,205,15.0,275,15.0
2342246,Male,2014-06-29 22:15:00,2014-06-29 22:42:00,27.16666666666667,78.1,cloudy,310,11.0,47,19.0
2342244,Male,2014-06-29 22:15:00,2014-06-29 22:23:00,8.316666666666666,78.1,cloudy,319,15.0,300,15.0
2342235,Male,2014-06-29 22:14:00,2014-06-29 22:25:00,10.65,78.1,cloudy,140,19.0,49,27.0
2342222,Male,2014-06-29 22:12:00,2014-06-29 22:25:00,13.45,78.1,cloudy,313,19.0,226,15.0
2342221,Male,2014-06-29 22:12:00,2014-06-29 22:20:00,8.2,78.1,cloudy,340,15.0,141,23.0
2342219,Male,2014-06-29 22:12:00,2014-06-29 22:20:00,8.4,78.1,cloudy,257,15.0,153,19.0
2342216,Male,2014-06-29 22:12:00,2014-06-29 22:22:00,10.8,78.1,cloudy,66,19.0,140,19.0
2342214,Female,2014-06-29 22:11:00,2014-06-29 22:19:00,7.283333333333332,78.1,cloudy,215,15.0,346,15.0
2342210,Male,2014-06-29 22:10:00,2014-06-29 22:14:00,3.633333333333333,78.1,cloudy,250,19.0,162,14.0
2342209,Male,2014-06-29 22:10:00,2014-06-29 22:22:00,12.033333333333333,78.1,cloudy,156,15.0,257,15.0
2342201,Male,2014-06-29 22:09:00,2014-06-29 22:28:00,18.433333333333334,78.1,cloudy,301,19.0,154,15.0
2342199,Male,2014-06-29 22:09:00,2014-06-29 22:34:00,25.28333333333333,78.1,cloudy,156,15.0,85,23.0
2342173,Male,2014-06-29 22:05:00,2014-06-29 22:19:00,14.15,78.1,cloudy,13,19.0,93,15.0
